#gene	percentage_gene_coverage	gene_mean_read_coverage	percentage_gene_low_coverage	number_positions_multiple_alleles	percentage_gene_identity
gb:KJ596666|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR53_TVP17939/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596667|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR55_TVP17941/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596668|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR60_TVP17946/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596669|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR73_TVP17951/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596670|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR76_TVP17953/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596671|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR84_TVP17961/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ579241|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR8_TVP17894/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596672|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR91_TVP17968/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596673|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR92_TVP17969/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ596674|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR94_TVP17971/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KJ579242|Organism:Dengue_virus_4|Strain_Name:DENV-4/MT/BR9_TVP17895/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ868594|Organism:Dengue_virus_4|Strain_Name:DENV-4/PH/BID-V3361/1956|Segment:null|Subtype:4|Host:Human|gaps_removed|seqTyping_4	0.0	0.0	100.0	0	0
gb:GQ398256|Organism:Dengue_virus_4|Strain_Name:DENV-4/SG/06K2270DK1/2005|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ024424|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V1082/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:EU854295|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V1083/1986|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:EU854296|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V1093/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:EU854297|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V1094/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199878|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2429/1994|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199879|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2430/1994|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199880|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2431/1995|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ252675|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2432/1995|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ810417|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2433/1995|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ850057|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2434/1995|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199881|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2435/1996|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199882|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2436/1996|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199883|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2437/1996|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199884|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2438/1996|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199885|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2439/1996|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ850058|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2440/1996|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882595|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2441/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882596|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2442/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ850059|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2443/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882597|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2444/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882598|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2445/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882601|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V2448/1999|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ226067|Organism:Dengue_virus_4|Strain_Name:DENV-4/US/BID-V860/1994|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ868642|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1153/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ868643|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1154/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ868645|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1156/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:EU854299|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1157/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ182016|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1158/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:EU854300|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1159/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ182017|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1160/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:EU854301|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V1161/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639736|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2163/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639737|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2164/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639738|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2165/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639739|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2166/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JN819409|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2167/1998|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639742|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2170/1999|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639744|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2172/1999|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639745|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2173/1999|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ850095|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2176/2000|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639748|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2177/2000|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639764|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2194/2001|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ639773|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2206/2001|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882580|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2489/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882581|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2490/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882582|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2491/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882584|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2493/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882585|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2494/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882586|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2495/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0	0	0	0
gb:FJ882587|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2496/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0	0	0	0
gb:FJ882588|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2497/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882589|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2498/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:FJ882592|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2501/2008|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JN819406|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2607/2006|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:GQ199876|Organism:Dengue_virus_4|Strain_Name:DENV-4/VE/BID-V2610/2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KU509287|Organism:Dengue_virus_4|Strain_Name:DENV4-3274|Segment:null|Subtype:4|Host:Human|gaps_removed|seqTyping_4	0.0	0.0	100.0	0	0
gb:KP723482|Organism:Dengue_virus_4|Strain_Name:DENV4/CN/GZ29/2010|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JN638570|Organism:Dengue_virus_4|Strain_Name:DF_patient|Segment:null|Subtype:4-I|Host:Human|gaps_removed|seqTyping_4-I	0.0	0.0	100.0	0	0
gb:JN638571|Organism:Dengue_virus_4|Strain_Name:DHF_patient|Segment:null|Subtype:4-I|Host:Human|gaps_removed|seqTyping_4-I	0.0	0.0	100.0	0	0
gb:JN638572|Organism:Dengue_virus_4|Strain_Name:DSS_patient|Segment:null|Subtype:4-I|Host:Human|gaps_removed|seqTyping_4-I	0.0	0.0	100.0	0	0
gb:JX024757|Organism:Dengue_virus_4|Strain_Name:EHI310A129CY10|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JX024758|Organism:Dengue_virus_4|Strain_Name:EHI310A129SY10|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC333651|Organism:Dengue_virus_4|Strain_Name:GZ/9809/2012|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JF741967|Organism:Dengue_virus_4|Strain_Name:GZ1D4|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ822247|Organism:Dengue_virus_4|Strain_Name:GZ30|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JN559740|Organism:Dengue_virus_4|Strain_Name:H402276|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513330|Organism:Dengue_virus_4|Strain_Name:H772846|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513331|Organism:Dengue_virus_4|Strain_Name:H772852|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JN559741|Organism:Dengue_virus_4|Strain_Name:H772854|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513332|Organism:Dengue_virus_4|Strain_Name:H773583|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513333|Organism:Dengue_virus_4|Strain_Name:H774846|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513334|Organism:Dengue_virus_4|Strain_Name:H775222|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513335|Organism:Dengue_virus_4|Strain_Name:H778494|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513336|Organism:Dengue_virus_4|Strain_Name:H778504|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513337|Organism:Dengue_virus_4|Strain_Name:H778887|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513338|Organism:Dengue_virus_4|Strain_Name:H779228|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513339|Organism:Dengue_virus_4|Strain_Name:H779652|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513340|Organism:Dengue_virus_4|Strain_Name:H780090|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513341|Organism:Dengue_virus_4|Strain_Name:H780120|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ513343|Organism:Dengue_virus_4|Strain_Name:H780563|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KT276273|Organism:Dengue_virus_4|Strain_Name:Haiti/0324/2014|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KU523872|Organism:Dengue_virus_4|Strain_Name:ID-CN27-15|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JF262783|Organism:Dengue_virus_4|Strain_Name:INDIA_G11337|Segment:null|Subtype:4|Host:Human|gaps_removed|seqTyping_4	0.0	0.0	100.0	0	0
gb:KU513441|Organism:Dengue_virus_4|Strain_Name:LRV13/422|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC762694|Organism:Dengue_virus_4|Strain_Name:MKS-0033|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC762695|Organism:Dengue_virus_4|Strain_Name:MKS-0070|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC762696|Organism:Dengue_virus_4|Strain_Name:MKS-0252|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC762697|Organism:Dengue_virus_4|Strain_Name:MKS-0706|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC762698|Organism:Dengue_virus_4|Strain_Name:MKS-2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KC762699|Organism:Dengue_virus_4|Strain_Name:MKS-2139|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KP140942|Organism:Dengue_virus_4|Strain_Name:MRS_6169642904/2014|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915085|Organism:Dengue_virus_4|Strain_Name:NC08/200208-409|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915088|Organism:Dengue_virus_4|Strain_Name:NC09/020409-9266|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915086|Organism:Dengue_virus_4|Strain_Name:NC09/050209-1413|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915087|Organism:Dengue_virus_4|Strain_Name:NC09/170309-6652|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915089|Organism:Dengue_virus_4|Strain_Name:NC09/230909-14518|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915083|Organism:Dengue_virus_4|Strain_Name:PF09/080409-93|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915082|Organism:Dengue_virus_4|Strain_Name:PF09/230309-126|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915081|Organism:Dengue_virus_4|Strain_Name:PF09/290109-69|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915084|Organism:Dengue_virus_4|Strain_Name:PF10/150610-28|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KU523871|Organism:Dengue_virus_4|Strain_Name:PH-CN08-14|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KX224312|Organism:Dengue_virus_4|Strain_Name:SG(EHI)D4/02990Y14|Segment:null|Subtype:4-I|Host:Human|gaps_removed|seqTyping_4-I	0.0	0.0	100.0	0	0
gb:KY921910|Organism:Dengue_virus_4|Strain_Name:SG(EHI)D4/04645Y16|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KY921909|Organism:Dengue_virus_4|Strain_Name:SG(EHI)D4/09291Y16|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KP792537|Organism:Dengue_virus_4|Strain_Name:SG(EHI)D4/25178Y11|Segment:null|Subtype:4-I|Host:Human|gaps_removed|seqTyping_4-I	0.0	0.0	100.0	0	0
gb:KX845005|Organism:Dengue_virus_4|Strain_Name:UOH_23916|Segment:null|Subtype:4|Host:Human|gaps_removed|seqTyping_4	0.0	0.0	100.0	0	0
gb:HQ332175|Organism:Dengue_virus_4|Strain_Name:VE_61013_2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:HQ332172|Organism:Dengue_virus_4|Strain_Name:VE_61027_2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:HQ332176|Organism:Dengue_virus_4|Strain_Name:VE_61054_2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:HQ332174|Organism:Dengue_virus_4|Strain_Name:VE_61073_2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:HQ332173|Organism:Dengue_virus_4|Strain_Name:VE_61110_2007|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KM190936|Organism:Dengue_virus_4|Strain_Name:VIROAF8|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:JQ915090|Organism:Dengue_virus_4|Strain_Name:WF09/010409-0001|Segment:null|Subtype:4-II|Host:Human|gaps_removed|seqTyping_4-II	0.0	0.0	100.0	0	0
gb:KY586315|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_10|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586426|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_100|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586429|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_103|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586430|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_104|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586436|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_109|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586317|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_11|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586439|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_112|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586449|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_118|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586450|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_119|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586451|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_120|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586454|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_123|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586456|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_125|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586319|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_13|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586467|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_133|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586471|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_135|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
gb:KY586472|Organism:Dengue_virus|Strain_Name:Ser1_Thailand_BangkokSeq_136|Segment:null|Subtype:1-I|Host:Human|gaps_removed|IUPAC_codes_removed	0.0	0.0	100.0	0	0
